"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","DistributionChannel","UserLanguage","Q_RecaptchaScore","Consent","Age","Sex","Citizenship","Residency","National_Identity_1","National_Identity_2","OwnCCBeliefs","OwnCCBeliefs_DO","OtherCCBeliefs_1","OtherCCBeliefs_2","OtherCCBeliefs_3","OtherCCBeliefs_4","OtherCCBeliefs_5","OtherCCBeliefs_DO","OwnBLBeliefs","OwnBLBeliefs_DO","OtherBLBeliefs_1","OtherBLBeliefs_2","OtherBLBeliefs_3","OtherBLBeliefs_4","OtherBLBeliefs_5","OtherBLBeliefs_DO","Discuss","Expectation_Changes_1","Expectation_Changes_2","Expectation_Changes_DO","Changes","Expectation_Support_1","Expectation_Support_2","Expectation_Support_DO","Support","Efficacy","Comprehension","Education","PoliticalOrientation","Urbanicity","Nationality_singular","Country","Nationality_plural","Q_TotalDuration","Response.Type","Age_Cat","randomizer_CCfirst","randomizer_ownfirst","Condition","Comprehension.1","FL_11_DO","FL_54_DO","country"
"273","2022-09-30 21:53:55","2022-09-30 22:00:58",0,100,423,1,"2022-09-30 22:00:58","anonymous","ID",0.899999976158142,1,28,0,1,1,10,10,2,"1|2|3|4|5",45,43,12,0,0,"1|2|3|4|5",2,"1|2|3|4|5",54,23,14,9,0,"1|2|3|4|5",6,43,57,"1|2",3,28,72,"1|2",3,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",423,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"274","2022-09-30 22:01:31","2022-09-30 22:02:42",0,100,70,1,"2022-09-30 22:02:42","anonymous","ID",1,1,54,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",70,"","50-59",NA,NA,"","","","","Indonesia"
"275","2022-09-30 22:01:24","2022-09-30 22:06:36",0,100,311,1,"2022-09-30 22:06:36","anonymous","ID",0.899999976158142,1,38,0,1,1,9,9,1,"4|3|2|1|5",50,14,11,16,9,"4|3|2|1|5",2,"4|3|2|1|5",47,38,11,4,0,"4|3|2|1|5",5,26,74,"2|1",3,63,37,"2|1",3,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",311,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"276","2022-09-30 21:59:21","2022-09-30 22:08:49",0,100,568,1,"2022-09-30 22:08:49","anonymous","ID",0.899999976158142,1,32,1,1,1,10,9,2,"1|2|3|4|5",58,31,11,0,0,"1|2|3|4|5",2,"1|2|3|4|5",35,15,24,26,0,"1|2|3|4|5",7,27,73,"1|2",3,38,62,"1|2",3,6,2,5,6,1,"Indonesia","Indonesia","Indonesia",568,"Complete","30-39",0,0,"Control","Pass","FL_88","Control","Indonesia"
"277","2022-09-30 22:11:22","2022-09-30 22:16:35",0,100,312,1,"2022-09-30 22:16:35","anonymous","ID",0.899999976158142,1,25,0,1,1,10,10,2,"1|2|3|4|5",61,39,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",71,29,0,0,0,"1|2|3|4|5",6,25,75,"1|2",3,37,63,"1|2",3,5,2,4,8,1,"Indonesia","Indonesia","Indonesia",312,"Complete","18-29",1,1,"Control","Pass","FL_63","Control","Indonesia"
"278","2022-09-30 22:15:51","2022-09-30 22:22:58",0,100,427,1,"2022-09-30 22:22:58","anonymous","ID",1,1,30,0,1,1,10,8,2,"1|2|3|4|5",40,60,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",40,60,0,0,0,"1|2|3|4|5",6,30,70,"1|2",3,30,70,"1|2",3,6,2,3,6,1,"Indonesia","Indonesia","Indonesia",427,"Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"279","2022-09-30 22:22:08","2022-09-30 22:24:29",0,100,140,1,"2022-09-30 22:24:29","anonymous","ID",1,1,52,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",140,"","50-59",NA,NA,"","","","","Indonesia"
"280","2022-09-30 22:39:14","2022-09-30 22:40:09",0,100,54,1,"2022-09-30 22:40:09","anonymous","ID",1,1,48,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",54,"","40-49",NA,NA,"","","","","Indonesia"
"281","2022-09-30 22:49:04","2022-09-30 22:49:52",0,100,48,1,"2022-09-30 22:49:52","anonymous","ID",0.899999976158142,1,47,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",48,"","40-49",NA,NA,"","","","","Indonesia"
"282","2022-09-30 22:42:00","2022-09-30 22:51:39",0,100,578,1,"2022-09-30 22:51:41","anonymous","ID",0.899999976158142,1,30,1,1,1,10,10,2,"1|2|3|4|5",30,36,18,1,15,"1|2|3|4|5",2,"1|2|3|4|5",35,43,13,1,8,"1|2|3|4|5",6,45,55,"1|2",3,75,25,"1|2",3,6,2,5,6,1,"Indonesia","Indonesia","Indonesia",578,"Complete","30-39",1,1,"Control","Pass","FL_63","Control","Indonesia"
"283","2022-09-30 22:51:40","2022-09-30 22:53:10",0,100,89,1,"2022-09-30 22:53:10","anonymous","ID",0.899999976158142,1,56,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",89,"","50-59",NA,NA,"","","","","Indonesia"
"284","2022-09-30 22:39:31","2022-09-30 22:55:55",0,100,984,1,"2022-09-30 22:55:56","anonymous","ID",0.800000011920929,1,60,1,1,1,10,10,1,"1|2|3|4|5",45,40,5,5,5,"1|2|3|4|5",1,"1|2|3|4|5",40,40,5,5,10,"1|2|3|4|5",5,60,40,"1|2",4,65,35,"1|2",2,6,2,6,7,1,"Indonesia","Indonesia","Indonesia",984,"Complete","60+",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"285","2022-09-30 22:47:26","2022-09-30 22:58:14",0,100,647,1,"2022-09-30 22:58:14","anonymous","ID",1,1,71,1,1,1,10,10,2,"4|3|2|1|5",16,37,17,21,9,"4|3|2|1|5",2,"4|3|2|1|5",26,28,15,29,2,"4|3|2|1|5",5,31,69,"2|1",3,47,53,"2|1",2,99,2,5,5,3,"Indonesia","Indonesia","Indonesia",647,"Complete","60+",1,0,"Control","Pass","FL_76","Control","Indonesia"
"286","2022-09-30 23:00:31","2022-09-30 23:04:44",0,100,253,1,"2022-09-30 23:04:44","anonymous","ID",0.899999976158142,1,33,1,1,1,10,8,1,"4|3|2|1|5",0,0,24,76,0,"4|3|2|1|5",1,"4|3|2|1|5",32,33,18,17,0,"4|3|2|1|5",6,76,24,"2|1",3,32,68,"2|1",2,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",253,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"287","2022-09-30 23:07:36","2022-09-30 23:09:32",0,100,116,1,"2022-09-30 23:09:33","anonymous","ID",0.899999976158142,1,55,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",116,"","50-59",NA,NA,"","","","","Indonesia"
"288","2022-09-30 23:08:51","2022-09-30 23:15:57",0,100,425,1,"2022-09-30 23:15:58","anonymous","ID",1,1,71,1,1,1,10,10,2,"4|3|2|1|5",16,43,25,16,0,"4|3|2|1|5",2,"4|3|2|1|5",37,42,3,18,0,"4|3|2|1|5",5,32,68,"2|1",3,49,51,"2|1",2,5,2,5,5,1,"Indonesia","Indonesia","Indonesia",425,"Complete","60+",1,1,"Control","Pass","FL_63","Control","Indonesia"
"289","2022-09-30 23:11:01","2022-09-30 23:17:04",0,100,362,1,"2022-09-30 23:17:04","anonymous","ID",0.899999976158142,1,25,0,1,1,8,9,3,"4|3|2|1|5",22,24,15,11,28,"4|3|2|1|5",4,"4|3|2|1|5",13,22,22,30,13,"4|3|2|1|5",6,28,72,"2|1",3,31,69,"2|1",3,7,2,5,6,1,"Indonesia","Indonesia","Indonesia",362,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"290","2022-09-30 17:04:05","2022-09-30 23:21:01",0,100,22615,1,"2022-09-30 23:21:02","anonymous","ID",1,1,36,0,1,1,10,10,2,"1|2|3|4|5",28,60,12,0,0,"1|2|3|4|5",1,"1|2|3|4|5",62,19,0,19,0,"1|2|3|4|5",4,44,56,"1|2",3,52,48,"1|2",2,5,2,3,5,2,"Indonesia","Indonesia","Indonesia",22615,"Complete","30-39",0,0,"Control","Pass","FL_88","Control","Indonesia"
"291","2022-09-30 23:27:41","2022-09-30 23:28:03",0,100,21,1,"2022-09-30 23:28:03","anonymous","ID",1,1,56,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",21,"","50-59",NA,NA,"","","","","Indonesia"
"292","2022-09-30 23:28:28","2022-09-30 23:29:21",0,100,52,1,"2022-09-30 23:29:21","anonymous","ID",0.899999976158142,1,59,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",52,"","50-59",NA,NA,"","","","","Indonesia"
"293","2022-09-30 21:32:05","2022-09-30 23:32:26",0,100,7220,1,"2022-09-30 23:32:27","anonymous","ID",1,1,24,0,1,1,10,10,2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",2,"4|3|2|1|5",0,100,0,0,0,"4|3|2|1|5",5,40,60,"2|1",3,20,80,"2|1",3,5,2,5,5,1,"Indonesia","Indonesia","Indonesia",7220,"Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"294","2022-09-30 23:36:12","2022-09-30 23:37:17",0,100,64,1,"2022-09-30 23:37:17","anonymous","ID",0.899999976158142,1,54,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",64,"","50-59",NA,NA,"","","","","Indonesia"
"295","2022-09-30 23:48:25","2022-09-30 23:49:11",0,100,46,1,"2022-09-30 23:49:13","anonymous","ID",0.800000011920929,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",46,"","40-49",NA,NA,"","","","","Indonesia"
"296","2022-09-30 23:41:58","2022-09-30 23:50:30",0,100,512,1,"2022-09-30 23:50:30","anonymous","ID",1,1,30,1,1,1,10,10,2,"4|3|2|1|5",0,20,50,30,0,"4|3|2|1|5",2,"4|3|2|1|5",0,50,10,10,30,"4|3|2|1|5",2,60,40,"2|1",3,40,60,"2|1",2,2,2,5,8,1,"Indonesia","Indonesia","Indonesia",512,"Complete","30-39",0,0,"Control","Pass","FL_88","Control","Indonesia"
"297","2022-09-30 23:53:36","2022-09-30 23:54:41",0,100,64,1,"2022-09-30 23:54:41","anonymous","ID",0.899999976158142,1,53,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",64,"","50-59",NA,NA,"","","","","Indonesia"
"298","2022-09-30 23:53:02","2022-09-30 23:58:05",0,100,302,1,"2022-09-30 23:58:05","anonymous","ID",0.899999976158142,1,30,0,1,1,10,7,2,"1|2|3|4|5",32,52,0,0,16,"1|2|3|4|5",1,"1|2|3|4|5",67,20,0,0,13,"1|2|3|4|5",6,61,39,"1|2",2,49,51,"1|2",1,4,2,5,6,1,"Indonesia","Indonesia","Indonesia",302,"Complete","30-39",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"299","2022-09-30 23:57:39","2022-10-01 00:02:39",0,100,299,1,"2022-10-01 00:02:39","anonymous","ID",1,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",299,"","40-49",NA,NA,"","","","","Indonesia"
"300","2022-09-30 23:58:32","2022-10-01 00:10:27",0,100,715,1,"2022-10-01 00:10:28","anonymous","ID",0.899999976158142,1,31,1,1,1,10,9,2,"4|3|2|1|5",40,20,10,20,10,"4|3|2|1|5",2,"4|3|2|1|5",42,10,15,10,23,"4|3|2|1|5",5,21,79,"2|1",3,20,80,"2|1",2,7,2,3,5,1,"Indonesia","Indonesia","Indonesia",715,"Complete","30-39",1,0,"Intervention","Pass","FL_76","Intervention","Indonesia"
"301","2022-10-01 00:02:14","2022-10-01 00:11:15",0,100,540,1,"2022-10-01 00:11:16","anonymous","ID",1,1,36,1,1,1,10,10,2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",50,50,0,0,0,"1|2|3|4|5",5,50,50,"1|2",3,50,50,"1|2",2,6,2,6,5,1,"Indonesia","Indonesia","Indonesia",540,"Complete","30-39",1,1,"Control","Pass","FL_63","Control","Indonesia"
"302","2022-10-01 00:11:18","2022-10-01 00:12:39",0,100,81,1,"2022-10-01 00:12:40","anonymous","ID",1,1,50,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",81,"","50-59",NA,NA,"","","","","Indonesia"
"303","2022-10-01 00:11:03","2022-10-01 00:14:38",0,100,215,1,"2022-10-01 00:14:38","anonymous","ID",1,1,32,1,1,1,10,10,2,"1|2|3|4|5",25,43,19,13,0,"1|2|3|4|5",2,"1|2|3|4|5",30,30,18,22,0,"1|2|3|4|5",7,59,41,"1|2",2,48,52,"1|2",3,7,2,5,10,1,"Indonesia","Indonesia","Indonesia",215,"Complete","30-39",0,1,"Control","Pass","FL_64","Control","Indonesia"
"304","2022-10-01 00:14:22","2022-10-01 00:17:44",0,100,202,1,"2022-10-01 00:17:45","anonymous","ID",0.899999976158142,1,27,0,1,1,10,10,2,"1|2|3|4|5",0,54,46,0,0,"1|2|3|4|5",2,"1|2|3|4|5",56,44,0,0,0,"1|2|3|4|5",6,57,43,"1|2",3,41,59,"1|2",2,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",202,"Complete","18-29",0,0,"Intervention","Pass","FL_88","Intervention","Indonesia"
"305","2022-10-01 00:19:17","2022-10-01 00:20:21",0,100,64,1,"2022-10-01 00:20:21","anonymous","ID",0.899999976158142,1,68,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",64,"","60+",NA,NA,"","","","","Indonesia"
"306","2022-10-01 00:02:23","2022-10-01 00:20:38",0,100,1095,1,"2022-10-01 00:20:38","anonymous","ID",0.899999976158142,1,60,0,1,1,9,9,1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",1,"1|2|3|4|5",100,0,0,0,0,"1|2|3|4|5",5,48,52,"1|2",3,51,49,"1|2",2,5,2,3,6,1,"Indonesia","Indonesia","Indonesia",1095,"Complete","60+",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"307","2022-10-01 00:26:26","2022-10-01 00:28:40",0,100,134,1,"2022-10-01 00:28:41","anonymous","ID",0.899999976158142,1,35,0,1,1,7,8,1,"4|3|2|1|5",0,35,0,65,0,"4|3|2|1|5",2,"4|3|2|1|5",0,0,39,61,0,"4|3|2|1|5",6,27,73,"2|1",3,49,51,"2|1",3,6,2,5,5,1,"Indonesia","Indonesia","Indonesia",134,"Speeder","30-39",0,0,"Control","Pass","FL_88","Control","Indonesia"
"308","2022-09-30 16:02:00","2022-10-01 00:28:43",0,100,30403,1,"2022-10-01 00:28:44","anonymous","ID",0.899999976158142,1,59,1,1,1,10,10,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",30403,"","50-59",NA,NA,"","","FL_88","","Indonesia"
"309","2022-10-01 00:31:20","2022-10-01 00:31:54",0,100,34,1,"2022-10-01 00:31:55","anonymous","ID",1,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",34,"","40-49",NA,NA,"","","","","Indonesia"
"310","2022-10-01 00:35:54","2022-10-01 00:37:57",0,100,122,1,"2022-10-01 00:37:58","anonymous","ID",0.899999976158142,1,52,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",122,"","50-59",NA,NA,"","","","","Indonesia"
"311","2022-10-01 00:34:46","2022-10-01 00:39:13",0,100,267,1,"2022-10-01 00:39:14","anonymous","ID",0.899999976158142,1,26,1,1,1,10,10,1,"4|3|2|1|5",13,10,18,20,39,"4|3|2|1|5",1,"4|3|2|1|5",8,20,50,10,12,"4|3|2|1|5",7,27,73,"2|1",3,41,59,"2|1",2,7,2,5,9,1,"Indonesia","Indonesia","Indonesia",267,"Complete","18-29",0,1,"Intervention","Pass","FL_64","Intervention","Indonesia"
"312","2022-10-01 00:40:54","2022-10-01 00:41:46",0,100,51,1,"2022-10-01 00:41:46","anonymous","ID",0.899999976158142,1,50,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",51,"","50-59",NA,NA,"","","","","Indonesia"
"313","2022-10-01 00:43:45","2022-10-01 00:46:34",0,100,169,1,"2022-10-01 00:46:35","anonymous","ID",1,1,38,1,1,1,10,10,5,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",5,"1|2|3|4|5",0,0,0,0,100,"1|2|3|4|5",7,0,100,"1|2",3,0,100,"1|2",3,99,2,5,5,1,"Indonesia","Indonesia","Indonesia",169,"Speeder","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"314","2022-10-01 00:45:29","2022-10-01 00:46:37",0,100,67,1,"2022-10-01 00:46:37","anonymous","ID",0.899999976158142,1,45,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",67,"","40-49",NA,NA,"","","","","Indonesia"
"315","2022-10-01 00:48:10","2022-10-01 00:49:04",0,100,53,1,"2022-10-01 00:49:05","anonymous","ID",1,1,50,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",53,"","50-59",NA,NA,"","","","","Indonesia"
"316","2022-10-01 00:51:16","2022-10-01 00:52:01",0,100,45,1,"2022-10-01 00:52:01","anonymous","ID",1,1,40,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",45,"","40-49",NA,NA,"","","","","Indonesia"
"317","2022-10-01 00:51:41","2022-10-01 00:52:37",0,100,56,1,"2022-10-01 00:52:38","anonymous","ID",1,1,42,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",56,"","40-49",NA,NA,"","","","","Indonesia"
"318","2022-10-01 00:53:58","2022-10-01 00:54:38",0,100,40,1,"2022-10-01 00:54:38","anonymous","ID",1,1,51,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",40,"","50-59",NA,NA,"","","","","Indonesia"
"319","2022-10-01 00:50:24","2022-10-01 00:55:25",0,100,300,1,"2022-10-01 00:55:25","anonymous","ID",1,1,39,0,1,1,5,8,2,"1|2|3|4|5",92,8,0,0,0,"1|2|3|4|5",2,"1|2|3|4|5",35,42,23,0,0,"1|2|3|4|5",5,10,90,"1|2",3,29,71,"1|2",3,6,2,3,7,2,"Indonesia","Indonesia","Indonesia",300,"Complete","30-39",1,0,"Control","Pass","FL_76","Control","Indonesia"
"320","2022-10-01 00:56:26","2022-10-01 00:57:12",0,100,45,1,"2022-10-01 00:57:12","anonymous","ID",0.899999976158142,1,50,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",45,"","50-59",NA,NA,"","","","","Indonesia"
"321","2022-10-01 00:59:15","2022-10-01 01:02:30",0,100,194,1,"2022-10-01 01:02:30","anonymous","ID",0.899999976158142,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",194,"","30-39",NA,NA,"","","","","Indonesia"
"322","2022-10-01 01:02:03","2022-10-01 01:03:18",0,100,75,1,"2022-10-01 01:03:18","anonymous","ID",0.899999976158142,1,42,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",75,"","40-49",NA,NA,"","","","","Indonesia"
"323","2022-10-01 01:02:50","2022-10-01 01:03:23",0,100,32,1,"2022-10-01 01:03:23","anonymous","ID",1,1,35,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",32,"","30-39",NA,NA,"","","","","Indonesia"
"324","2022-10-01 01:05:55","2022-10-01 01:07:23",0,100,87,1,"2022-10-01 01:07:23","anonymous","ID",1,1,53,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",87,"","50-59",NA,NA,"","","","","Indonesia"
"325","2022-10-01 01:07:54","2022-10-01 01:08:52",0,100,57,1,"2022-10-01 01:08:52","anonymous","ID",1,1,51,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",57,"","50-59",NA,NA,"","","","","Indonesia"
"326","2022-10-01 01:13:56","2022-10-01 01:17:27",0,100,211,1,"2022-10-01 01:17:28","anonymous","ID",0.899999976158142,1,33,1,1,1,10,10,2,"4|3|2|1|5",0,0,27,73,0,"4|3|2|1|5",2,"4|3|2|1|5",0,0,38,62,0,"4|3|2|1|5",5,69,31,"2|1",3,59,41,"2|1",2,4,2,5,6,1,"Indonesia","Indonesia","Indonesia",211,"Complete","30-39",1,1,"Intervention","Pass","FL_63","Intervention","Indonesia"
"327","2022-10-01 01:17:41","2022-10-01 01:19:22",0,100,100,1,"2022-10-01 01:19:22","anonymous","ID",1,1,55,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",100,"","50-59",NA,NA,"","","","","Indonesia"
"328","2022-10-01 01:06:57","2022-10-01 01:20:21",0,100,803,1,"2022-10-01 01:20:21","anonymous","ID",0.899999976158142,1,53,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",803,"","50-59",NA,NA,"","","","","Indonesia"
"329","2022-10-01 01:24:23","2022-10-01 01:25:12",0,100,48,1,"2022-10-01 01:25:12","anonymous","ID",0.899999976158142,1,49,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",48,"","40-49",NA,NA,"","","","","Indonesia"
"330","2022-10-01 01:24:54","2022-10-01 01:25:47",0,100,52,1,"2022-10-01 01:25:47","anonymous","ID",0.899999976158142,1,55,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",52,"","50-59",NA,NA,"","","","","Indonesia"
"331","2022-10-01 01:27:35","2022-10-01 01:28:20",0,100,44,1,"2022-10-01 01:28:20","anonymous","ID",1,1,52,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",44,"","50-59",NA,NA,"","","","","Indonesia"
"332","2022-10-01 01:32:52","2022-10-01 01:34:20",0,100,88,1,"2022-10-01 01:34:20","anonymous","ID",0.899999976158142,1,45,0,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Indonesia","Indonesia","Indonesia",88,"","40-49",NA,NA,"","","","","Indonesia"
